FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_NAME,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE
Annual,BRA,Brazil,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,CHL,Chile,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,COL,Colombia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,JPN,Japan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,TUR,Turkiye,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,IND,India,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,CAN,Canada,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,MAR,Morocco,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,SDN,Sudan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,LUX,Luxembourg,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,IRL,Ireland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,CYP,Cyprus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,FIN,Finland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,LVA,Latvia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,BLR,Belarus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,HRV,Croatia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,SVN,Slovenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,GTM,Guatemala,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,PAN,Panama,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,URY,Uruguay,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,DOM,Dominican Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,OMN,Oman,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,ISR,Israel,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,QAT,Qatar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2021,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,RUS,Russian Federation,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,ITA,Italy,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,AUT,Austria,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,NOR,Norway,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,BRA,Brazil,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,CHL,Chile,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,COL,Colombia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,IDN,Indonesia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,IND,India,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,CAN,Canada,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,MAR,Morocco,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,BFA,Burkina Faso,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,TGO,Togo,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,AGO,Angola,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,LUX,Luxembourg,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,CYP,Cyprus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,LVA,Latvia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,HRV,Croatia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,SVN,Slovenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,GTM,Guatemala,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,PAN,Panama,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,URY,Uruguay,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,KWT,Kuwait,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,OMN,Oman,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,ISR,Israel,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,QAT,Qatar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2020,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,RUS,Russian Federation,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ZAF,South Africa,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ITA,Italy,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,NOR,Norway,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,MEX,Mexico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,BRA,Brazil,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,CHL,Chile,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,COL,Colombia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,AUS,Australia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,JPN,Japan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,CHN,China,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,IND,India,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,PAK,Pakistan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,CAN,Canada,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,MAR,Morocco,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,MDG,Madagascar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,PRT,Portugal,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,LUX,Luxembourg,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,IRL,Ireland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,CYP,Cyprus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,LVA,Latvia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ARM,Armenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,BLR,Belarus,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,HRV,Croatia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,SVN,Slovenia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,MKD,North Macedonia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,GTM,Guatemala,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,PAN,Panama,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ECU,Ecuador,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,JOR,Jordan,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,OMN,Oman,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,ISR,Israel,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,QAT,Qatar,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2019,
Annual,USA,United States,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,6.94
Annual,RUS,Russian Federation,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,0.79
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,0.55
Annual,GRC,Greece,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,3.05
Annual,NLD,Netherlands,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,7.76
Annual,FRA,France,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,2.85
Annual,ESP,Spain,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,1.94
Annual,ITA,Italy,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,2.73
Annual,CHE,Switzerland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,9.15
Annual,AUT,Austria,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,2.39
Annual,GBR,United Kingdom,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,3.74
Annual,SWE,Sweden,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,4.4
Annual,POL,Poland,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,6.6
Annual,DEU,Germany,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,3.17
Annual,PER,Peru,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,2.3
Annual,ARG,Argentina,GEM Adult Population Survey: Motivational Index,Percentage of respondents,2018,1.35
